0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
1.396414497350103,1.3965207118935605,1.3976890501214974,1.393064392884098,1.4107384713231386,1.4119716486637381,0.03103712970856986,0.15518564854284916,0.27663528653290537,0.40078380536718444,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.03164462248522232,0.16343125831006536,0.5182837700173165,0.1383363142260193,0.07809064956398662,0.9469316906863651,0.04104485866865359,0.1409028307053414,0.1138922463408264,0.0409628141339681,0.019412256174915814,0.03621449277270441,0.6744901805720649,0.7028138040421343,0.2614135018940747,1.2038319263434807,0.26880989094536517,0.8756384533318333,0.9589268716144812,1.0489036713147106,0.9459884575372715,0.9862704238514766,1.1734983863168402,0.33940680789718236,0.07991190696655713,0.03213463839969569,0.08600281389274973,0.12382512000577589,0.04981527947621554,0.08855817184988847,0.10488804040126593,-0.0015615311865431437,-0.0052724512733031935,-1.6767863577145477e-05,5.091090251881639e-05,0.00013639008791651802,2.0107959943285467e-08,5.116212606395224e-05,0.030120803670031157,0.0015103533832523605,9.696669179139817e-05,0.002511585664611066,8.767339730801604e-05,0.009363407355659372,2.4869787691672287
1.396601540168424,1.397546246160497,1.3966916872759452,1.3928061314788565,1.4112808599621238,1.4114071569713875,0.03103712970856986,0.15518564854284916,0.27663528653290537,0.40078380536718444,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.031624362093054595,0.16344192190504933,0.517975044368265,0.1384966178371046,0.07825620286923965,0.9464089465730365,0.04111173176750558,0.1409125599823403,0.11386370590079041,0.04105430334686505,0.01949803416091684,0.03614874078221751,0.6721245319774105,0.7009066149246242,0.26130455165095556,1.2043711159705115,0.26787262780780075,0.8754847142031071,0.9607080302207869,1.0484894673520837,0.9451346381632473,0.9857092468401905,1.1730661768337431,0.34018800429019785,0.11661501157956625,0.0650077470258592,0.05579749351814202,0.04289536421417224,0.026127751226761087,0.05355124547906895,0.001205183924963203,-0.001403527086402467,-0.0052318055123935815,-0.00014078684749896326,1.1539700550092645e-05,-2.790030926392021e-05,-6.704085938426592e-06,4.369239366017962e-05,0.03033696975331162,0.0014297658446883242,0.00029294006273944157,0.0025304183913452296,8.877959694119412e-05,0.009422292552303506,2.495560139001725
1.3971854680517957,1.3971295944602389,1.3976124767089928,1.3930948571326107,1.4113068278343235,1.4123097505856448,0.03103712970856986,0.15518564854284916,0.27663528653290537,0.40078380536718444,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.03174205091911083,0.16393396908893104,0.5180515803114194,0.138454056126269,0.07824448769509104,0.9464784244661086,0.041059046105601536,0.14092330534986947,0.11392164690946431,0.04100318657699721,0.019471793205828675,0.036176241836148315,0.6731174565994865,0.7015175970895223,0.26128152569644103,1.2041713630475832,0.2686389321157897,0.875530204405811,0.959635083713744,1.0493023544406914,0.9461296285705396,0.9861188455621699,1.173294262597254,0.3393247649203329,0.07509990966334963,0.07113815453527274,0.055540862948842716,0.08754265822780108,0.07761340095772376,0.0410145943350584,0.0837698886964524,-0.0015278116393854667,-0.005244176282339045,-2.8025934253989302e-05,-9.505716432378893e-06,2.2580993927070863e-05,6.513658519222567e-05,-3.7623085231554476e-05,0.030210516491275093,0.001469783803745422,0.00017816951655020245,0.0025099044733047577,8.817137480947166e-05,0.009389961384876492,2.491843911217082
1.3982813025402496,1.3975266084945668,1.3988173419862688,1.3945541175660496,1.4120825154519512,1.413019305689934,0.03103712970856986,0.15518564854284916,0.27663528653290537,0.40078380536718444,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.03175175654411281,0.1636350991978908,0.5182445590766422,0.13848463071727568,0.07823825098341639,0.947090310382793,0.04112104324129183,0.14096871204945247,0.11391981564531792,0.041066219833073625,0.019501392179612564,0.036225001987404526,0.6724955367764803,0.7010560090594913,0.26120896572588365,1.2041638422027696,0.2694902527246267,0.8752849513078842,0.9598936132048708,1.0500847917127722,0.9456540090597025,0.98576859196511,1.1741124772687455,0.33949776531172954,0.0899267432091204,0.11791580309867034,0.031748122904838846,0.10146684850835827,0.07296103597595566,0.06247324514041575,0.0495940572297744,-0.0014817127440459067,-0.005300055202872237,-4.329995959829885e-05,-7.507117339333444e-05,-1.7741442526804045e-05,0.00011833692025334193,2.6630904182231072e-05,0.030150385868452503,0.0013844494953244755,0.00012913870607547226,0.0024891061371851444,8.793312475728365e-05,0.00937726637977634,2.490762701964293
1.3954271704151413,1.3960528734228852,1.397266590059762,1.392326215064806,1.4103635209542253,1.4114258259491832,0.03103712970856986,0.15518564854284916,0.27663528653290537,0.40078380536718444,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0316074482912093,0.16351444548023708,0.5180822721823439,0.1382670688293513,0.07827350061940883,0.9464657089672808,0.0410063424681837,0.14082210309995244,0.11384578207976782,0.04094420339070622,0.01945050530053976,0.03619525072444245,0.6730816528022581,0.7013588406242336,0.2612166620324041,1.203522419044806,0.2685858271094469,0.8753972229188796,0.9586876136717641,1.0495599056307583,0.9455177342741987,0.9862384210313437,1.1730925428372594,0.33978532354510066,0.07699125802260526,0.08555724976124449,0.07624517307355339,0.0730951279120986,0.050117482693438645,0.11000630798207675,0.10538362067712931,-0.0015624951548830449,-0.005278636337660905,-6.585415096015616e-06,-8.717556128580522e-06,-9.907758428194085e-06,-2.7769533773101183e-05,8.714191923118132e-05,0.030095351406803812,0.001499797979423965,0.00017353440113230842,0.0024961713950621424,8.760149432137583e-05,0.0093595669943313,2.48748206068267
1.3979966808761564,1.3979581510322259,1.3980042475758796,1.3938540268931794,1.4119109100071099,1.412800298386177,0.03103712970856986,0.15518564854284916,0.27663528653290537,0.40078380536718444,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.031700858044064965,0.16384546851743453,0.5183709894821327,0.13843907730804883,0.0783002990465304,0.9469581045086674,0.04109294000190301,0.14100101605104826,0.11390571077721369,0.04105284891580321,0.019502052238250266,0.03620763360989097,0.6738494958819112,0.7018315109910593,0.26131589603255745,1.2037243452240238,0.2683780921252249,0.8756401860595855,0.959377102804218,1.0492284751106524,0.9466587951943218,0.986408057832276,1.1731075299500984,0.3401664956546576,0.10042278523644435,0.11204472991465322,0.10804193015176933,0.0688313350647572,0.06738112548018066,0.05521659521201846,0.0021027993335946075,-0.0014137346903453445,-0.0053357473078843145,-5.7512328533544866e-05,6.320719602110926e-05,-7.714448578413989e-05,3.1107093194793386e-05,-5.677624730252271e-06,0.030134649365053,0.0013557435898862572,0.0001598077730195203,0.0024854698579897085,8.7866816649497e-05,0.009373730135303501,2.489886470166378
1.397134031351483,1.398395598434166,1.3987256110327109,1.3936731535201106,1.4121718602739532,1.413120029548728,0.03103712970856986,0.15518564854284916,0.27663528653290537,0.40078380536718444,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.03171144506747894,0.16368125868743885,0.5183469033797609,0.13847478363421914,0.07820669703299818,0.9471433212428135,0.041082510252523956,0.140989234235262,0.11397459998324967,0.041009842123988505,0.01949047287298515,0.03620623246717121,0.6747422966963388,0.7017647107950652,0.2612212869694594,1.2039517660264707,0.2677588890393872,0.8755207459459532,0.9594084466661639,1.0486766924632003,0.9465767838563635,0.985602109922682,1.172246633198089,0.3397463161712755,0.06551167800693579,0.1062998647015212,0.05823504931917022,0.0885045820688324,0.09074922455624967,0.07929569401152933,0.039535589074099736,-0.001467676648646946,-0.005313149404671363,2.3293120344024804e-05,-5.276223648368537e-05,-2.1487330484240247e-05,5.303428483186683e-05,2.4432377254363513e-06,0.030131442938590366,0.0013822698890296485,0.0001612057340507375,0.0024898613584285845,8.782366531289247e-05,0.009371428136249697,2.4897574784634164
1.3961370535596096,1.39596916284167,1.3956193210884131,1.392477759406348,1.4102349352396053,1.4104939098840354,0.03103712970856986,0.15518564854284916,0.27663528653290537,0.40078380536718444,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0316088550642079,0.16321068958264948,0.5179660549916035,0.13841491472267814,0.07822431423988932,0.9460886660993441,0.04105441104302372,0.1408557972603433,0.1137921499325153,0.041031853404050744,0.01948089555837881,0.03617564439797357,0.6722712828576466,0.7014991378626619,0.26131989255069443,1.203922024407738,0.2684625918419802,0.8754279786421735,0.9597401059071293,1.0494985845648377,0.945203877989715,0.9859961160331503,1.1740728730947783,0.34010261297061223,0.10024296035551897,0.03684961118659397,0.11748825607812056,0.09516606970089678,0.07464033713680039,0.08020968367455875,0.12331972605375541,-0.0015903363956426043,-0.005292712592022377,-4.6937727990784376e-05,8.200672264196627e-05,8.115264297303638e-05,-5.071125410710955e-05,-1.5890355991910746e-05,0.030040531040493028,0.0015154001989948526,0.00023834647211460832,0.0024960848751462705,8.73042669531462e-05,0.009343675237996353,2.484571038035377
1.3978813811617368,1.3981528287682565,1.3979557807140401,1.3942218358915675,1.4120548631674956,1.4127369547453257,0.03103712970856986,0.15518564854284916,0.27663528653290537,0.40078380536718444,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.031601401913673825,0.16336506507036816,0.5183050355622788,0.13850235273528727,0.07808347303121715,0.9468646080656082,0.0411010568662339,0.14096268781962248,0.11395714991182461,0.04109377904426087,0.019467480852839662,0.0362140002709893,0.6735862371280155,0.7031667960348085,0.261440627033005,1.2053176121078266,0.2674553378112907,0.8757127851236644,0.9606698915771201,1.049061495239604,0.9460268831251437,0.9848290885507626,1.173119293385653,0.34072324904536455,0.08725877410907348,0.03552941448989531,0.024505040323167467,0.04546240153622427,0.10733692562870184,0.06108294102015291,0.013354062090974535,-0.0014224332142987724,-0.00523568956195939,-5.5612365352825334e-05,-0.00010578421723920922,3.565711202443202e-05,-3.7665871499567756e-05,-8.495239149155796e-05,0.030332544767717226,0.0014913262705598725,0.00020310241869218708,0.0025120492947152398,8.886846116629987e-05,0.009427007009984657,2.4958118891025336
1.3979182011105151,1.3965584868583059,1.3964327107855532,1.3937638630369014,1.4108278144907795,1.4114875802774502,0.03103712970856986,0.15518564854284916,0.27663528653290537,0.40078380536718444,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.031552307767392554,0.16328968266578903,0.5180283972640776,0.1383436504390792,0.07819501184543606,0.9461577938257534,0.04103768245556533,0.14095164925914716,0.11385095431553094,0.04105722115121073,0.019464982702579764,0.03617651929871248,0.674520764227533,0.7026322505654761,0.26139739839270737,1.2040008449429913,0.2687693723760524,0.8755481622692454,0.9607828508859808,1.0497260941460667,0.946360006265893,0.9857489591695983,1.1730073541701977,0.3401096227048883,0.023883554421535145,0.09215741611491281,0.060213827646644666,0.02689043332940129,0.0604171692258885,0.10248583978323011,0.007416310509632216,-0.0014139957534217214,-0.005244122858672064,8.406730423344198e-05,-4.673919445674872e-05,-8.563960511981645e-05,-5.263078299019958e-05,5.623241740504728e-05,0.030310020636874293,0.0016638893881647094,0.0002441856149344767,0.0025515267166951417,8.85945346295774e-05,0.009412466978936893,2.489007238603331
