0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,Class
1.3998305007064156,1.405144945395142,1.3998036830874807,1.3955602690724702,1.365683318224296,1.4139304461875029,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0579144433776972,0.1489669541809709,0.5258401379327118,0.1336606581916885,0.0628581591102415,0.9463331245549752,0.0428044867889924,0.1393917824035499,0.115963907937747,0.0434371685849634,0.0198452050699472,0.0359831652425972,1.0600897996073595,0.8747023046102737,0.2638908831419865,1.1409063731888225,0.2212794668582741,0.8527571818583342,0.94604668239766,1.0190496552037505,0.9709227267292502,0.9674665088195584,1.156260457596514,0.3352458268516233,0.0,0.0,0.0,0.0,0.0,13.435028842544405,0.0,-0.002134335345756,-0.014152726451841,0.0064437599462901,-0.0100356994731457,0.0034582581155066,-0.0161393629785013,0.0160821644410331,0.0118080887235084,0.0093374728399711,-0.0095963885501914,-0.0004928768733126,0.0001194447714626,0.0109290791681021,-0.0189011708301318,1
1.404251810788063,1.3998718126931462,1.3993999000126056,1.2945667224945738,1.4133080123033666,1.413973403605949,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0763815979364893,0.2105052141753606,0.5078720695854969,0.1165028672056442,0.0981377737096726,0.9261734046093348,0.0396181769287608,0.1506860970150231,0.114377025349914,0.0399581406632262,0.0206495097070635,0.0376765959383425,1.015120388688361,0.1565080438134128,0.2678720756592662,1.3157889640164706,0.2006550212261205,0.8552577338672981,1.0861139101018566,1.01954326022666,0.9854655321819016,0.9906136133670468,1.1284796053496948,0.330193102227765,0.0,0.0,0.0,0.0,25.73868683519033,0.0,0.0,-0.0028025551298895,-0.0224323144448908,0.0119521094525623,-0.0216100713308819,0.001770021779979,-0.0063692029845896,-0.0426506104227435,-0.0059997288581916,-0.0055167276306854,0.0181874010398726,-0.0075471678529458,0.0002811300603798,0.0167669335413434,-0.5080716749860943,1
0.804668277389528,1.3994491363859964,1.3994271408480197,0.9576758230185513,1.413412294406584,1.413900257813001,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.106194165079397,0.356931813205591,0.5887536556391877,0.1758720626458544,0.1564178948659763,0.9634456965950956,0.0481584977794923,0.1410037949738528,0.1045787684275589,0.0245616879129505,0.0185637804825797,0.0291493149588054,0.4851621933510926,0.4841886524902189,0.2683293236964907,0.9166211833706636,0.1068977287097762,0.8550392521820323,0.4791952385218455,0.9418681282634622,0.7236180161482964,1.320451875300814,0.8927712404032501,0.2228924918467815,35.638181771802,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029119117833867,-0.0249964434198071,-0.0704221625689544,-0.0039625328099037,0.0025827810251628,-0.0062996307454651,-0.0017941604991663,-0.0147869794156605,-0.0638115718272618,-0.0293653071894284,-0.0215767919233871,0.0006155172406864,0.024809619922249,-1.0130411330159654,0
1.3993749919237886,0.8896068518589367,1.3994073866796684,1.39552117665776,1.039946391922016,1.4139468062652143,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0512570173352428,0.3434864912610814,0.4440826875223085,0.2055977316638068,0.1364631171755251,0.7555375566355952,0.0401429742737309,0.1360497776932394,0.1046211492570322,0.0423493512588518,0.0207268115178744,0.0345042875691231,0.942401615201319,0.8386919418559184,0.3292636541095639,0.7743340708589279,0.4860867998914749,0.862201084781814,0.8814287535595868,1.11847298842559,0.8459643103369037,0.8399474324918819,1.23902867514552,0.2627027335350623,0.0,30.264170234784235,0.0,0.0,0.0,0.0,0.0,-0.0029144419670423,-0.0245159353106949,0.0058625666034937,-0.0082973362482246,-0.0471126781632044,0.0309655953709103,0.0136939755354267,-0.0125870333982414,0.0150082265280375,-0.0257787909794526,-0.0055675852028992,0.0004816984326215,0.0219476293166611,-0.1986642023792101,0
1.3994022360658531,1.399228196358754,0.820416892220508,1.395557257209651,1.4133887951371384,0.9795864549976704,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0770449439572073,0.2280530969129179,0.3891515734900175,0.2242344199174673,0.1910175686485421,0.7694302947224476,0.0426389656482776,0.1398490114636972,0.1026347339887781,0.0401689591519658,0.0215884958674381,0.0362145787670444,0.7967666284722252,0.6492735980186268,0.530725788408801,1.0511938563427028,0.5092878431294645,0.627754940352776,0.9825316555017144,1.154574513374468,0.9027013614914312,0.9034996344068456,1.3060492714268783,0.2780410360534205,0.0,0.0,0.0,34.64823227814083,0.0,0.0,0.0,-0.0031951766425156,-0.0278606556664732,0.0091454367174302,0.0080077155777439,0.0486676275286629,0.0432860246430072,0.0109228432934692,-0.0196246882180663,0.0125321945209747,0.0024144354857001,0.0084295757239933,0.0005133150530763,0.0226564572048758,0.3088758199411068,1
1.399353208344248,1.4056420581162692,1.399625374959461,1.395548920565468,1.3294818647854023,1.4139557183083578,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0483879301394916,0.2423642133496343,0.5007268662963736,0.151735583195668,0.067805962301212,0.9386994388517091,0.0400587727686836,0.1399613661367151,0.1134865455545066,0.0395694419928726,0.0193498336655054,0.036724079670621,0.7650157457166067,0.8409919884418575,0.2934201972078688,1.0571363367851423,0.2443032185693349,0.8721646580482247,0.8898560542803231,0.9962380819739992,0.9212426055488924,1.013762977277782,1.151782334291889,0.3584577216558747,0.0,0.0,0.0,0.0,22.061731573020285,0.0,0.0,-0.0025896971617031,-0.0199072682731456,0.0102423392956046,-0.018513766120817,0.0015172053328301,-0.0054591002673714,-0.0365569587780961,-0.0009029473142675,0.0039734985063742,-0.0131101910935377,-0.0081306885874129,0.0001746585980252,0.0132158464740334,-0.7107377506468889,1
1.4058206795079804,1.399349707450649,1.399526197959295,1.328834133329651,1.4133659085760009,1.413943049170725,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0559633795830599,0.1823501255316116,0.5091621186811784,0.1182821391450087,0.0925996411052867,0.9313602607161648,0.0395615589733394,0.148422024488263,0.1144742170469412,0.0406411860868568,0.02037544621143,0.0370969590814708,0.958123607473125,0.3160219088574642,0.2581919805087886,1.2912045422939429,0.2284768865687355,0.8633131588665979,1.0405157162233012,1.0374413304442438,0.9878342621762248,0.9944614415623696,1.1542033611046532,0.3292651507812605,0.0,0.0,0.0,0.0,18.10193359837562,0.0,0.0,-0.0023854829061948,-0.0172765921321216,0.0084096309975141,-0.0151993616963678,0.0012456611106504,-0.0044799299004683,-0.0299959503140202,0.0050119566983746,-0.0025435601252316,0.0126068970785097,-0.0044606731189355,0.0001518839347908,0.0123241200412399,-0.6324357381303373,1
1.399331995822124,1.3997243912175126,1.4018113989829346,1.3955381228312445,1.4133153005536467,1.3005516921941642,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.085144061314459,0.1120123911612965,0.5317914149146135,0.1418251256266098,0.0915013071991163,0.9925832751559012,0.0359388994302613,0.1426506078823119,0.1177165785688512,0.0334628613528659,0.0203766411730943,0.0382556714847047,0.6244022880556485,0.2488188225785779,0.3238498240655634,1.362960825124713,0.175790529841803,0.8655996637008571,0.823768777529148,1.064881762843166,0.9085642941787722,1.0199611249163083,1.2086141382615765,0.3201942836533323,0.0,0.0,0.0,0.0,0.0,28.284271247461906,0.0,-0.0029317891945957,-0.024131884571301,0.0135465309958278,-0.021129215117036,0.0072985376962279,-0.0339723510306994,0.0338573543555795,-0.0099353004751079,-0.010618314499983,0.0153722137018926,-0.0032644218139195,0.0003915804459998,0.0197883916981613,0.2467174936387132,2
1.395231146809663,1.3964501382037853,1.3961684767619535,1.3918952315908435,1.4102689532588897,1.4109667628531082,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0316790906274071,0.1635095083762047,0.5179169123733816,0.1383886485817679,0.0782532585469293,0.946115576367588,0.0410414934612803,0.1408255113823115,0.1138454875125533,0.0409813315103747,0.0194715168509836,0.0361537995837159,0.6727805502709866,0.701110944350806,0.2611587908187166,1.2040127700914496,0.2676814900810832,0.8753669445680524,0.959005380954026,1.0489636989316449,0.9468839928713756,0.9858977478408382,1.172303323235616,0.3400076567539382,0.0549024301395319,0.1296828565581847,0.0624953823061237,0.0616866022028312,0.0879624757550789,0.1098374274046112,0.1138819933651561,-0.0015768474196169,-0.0053005738039612,5.595694046008361e-05,-7.706034915812187e-05,-8.978421385404631e-05,6.634340275831244e-06,4.520033991445287e-05,0.0300333001371815,0.0015213912760933,0.000282880517214,0.0024901097764548,8.729890511469079e-05,0.0093433883101737,2.4844421204058063,0
1.399626093378656,0.8761504677413514,1.3996917840584504,1.3954874595205458,1.0283073059614816,1.4139164131616035,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0523997494778795,0.3506901537033812,0.4418120955822669,0.2101528249241568,0.1393706779254516,0.7500522235206872,0.0403538710044861,0.1360814959062748,0.1043819662810804,0.0423711590970103,0.0207368381488926,0.034456123940757,0.9355070395302284,0.8366368555580511,0.3337816492354962,0.7759483896028078,0.4880273014549157,0.8618043288724657,0.8722858795018539,1.1156707962771204,0.8429974707991295,0.8372024706618313,1.2402816617701369,0.2619043138735767,0.0,31.112698372208094,0.0,0.0,0.0,0.0,0.0,-0.0029569420072007,-0.0250612656376503,0.006026332179558,-0.0085300695958675,-0.048433327767678,0.0318337684463337,0.0140779285429929,-0.0138122381176006,0.0148802286548936,-0.025877331085787,-0.0057852916388006,0.0005050392829754,0.0224730790719789,-0.192165788221714,0
